SAV percent cover,,water,sed,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Thalassia,Ruppia 
4/17/2014,16,,,mean,0.0,9.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,10.0,0.0,0.0
4/17/2014,16,,,median,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
4/17/2014,16,,,min,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,16,,,max,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0
4/17/2014,16,,,frequency,0,100,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0
4/17/2014,17,70,94,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,mean,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0
4/17/2014,17,,,median,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,min,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,max,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,17,,,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0
4/17/2014,18,72,114,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
4/17/2014,18,,,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
4/17/2014,18,,,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
4/17/2014,18,,,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,mean,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0
4/17/2014,18,,,median,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,min,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
4/17/2014,18,,,max,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
4/17/2014,18,,,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0
4/17/2014,19,61,101,1,0,15,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,35,0,10,10,0
4/17/2014,19,,,2,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,10,10,0
4/17/2014,19,,,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0
4/17/2014,19,,,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,10,0
4/17/2014,19,,,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0
4/17/2014,19,,,6,0,10,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,20,0,10,10,0
4/17/2014,19,,,7,0,10,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,30,0,10,10,0
4/17/2014,19,,,8,0,5,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,10,10,0
4/17/2014,19,,,9,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,25,0,10,10,0
4/17/2014,19,,,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,0
4/17/2014,19,,,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0
4/17/2014,19,,,12,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,0
4/17/2014,19,,,13,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,10,10,0
4/17/2014,19,,,14,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,10,10,0
4/17/2014,19,,,15,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,0
4/17/2014,19,,,mean,0.0,9.3,0.0,0.4,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,18.3,0.0,10.0,10.0,0.0
4/17/2014,19,,,median,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,10,10,0
4/17/2014,19,,,min,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0
4/17/2014,19,,,max,0,15,0,3,0,20,0,0,0,0,0,0,10,0,0,0,0,35,0,10,10,0
4/17/2014,19,,,frequency,0,100,0,13,0,73,0,0,0,0,0,0,13,0,0,0,0,100,0,100,100,0
4/17/2014,20,60,120,1,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,10,15,0
4/17/2014,20,,,2,0,5,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,10,0,10,15,0
4/17/2014,20,,,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,10,15,0
4/17/2014,20,,,4,0,10,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,20,0,10,15,0
4/17/2014,20,,,5,0,5,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,15,0,10,15,0
4/17/2014,20,,,6,0,5,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,20,0,10,15,0
4/17/2014,20,,,7,0,5,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,15,0,10,15,0
4/17/2014,20,,,8,0,5,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,30,0,10,15,0
4/17/2014,20,,,9,0,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,15,0,10,15,0
4/17/2014,20,,,10,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,10,15,0
4/17/2014,20,,,11,0,3,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,25,0,10,15,0
4/17/2014,20,,,12,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,10,15,0
4/17/2014,20,,,13,0,5,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,20,0,10,15,0
4/17/2014,20,,,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,15,0
4/17/2014,20,,,15,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,20,0,10,15,0
4/17/2014,20,,,mean,0.0,4.9,0.0,0.4,0.0,13.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,10.0,15.0,0.0
4/17/2014,20,,,median,0,5,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,20,0,10,15,0
4/17/2014,20,,,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,15,0
4/17/2014,20,,,max,0,10,0,3,0,50,5,0,0,0,0,0,0,0,0,0,0,50,0,10,15,0
4/17/2014,20,,,frequency,0,80,0,13,0,93,67,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0
4/17/2014,21,120,35,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,10,0,5,20,0
4/17/2014,21,,,2,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,3,35,0,5,20,0
4/17/2014,21,,,3,0,0,0,3,0,15,3,0,0,0,0,0,0,0,0,0,0,15,0,5,20,0
4/17/2014,21,,,4,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,5,20,0
4/17/2014,21,,,5,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,20,0,5,20,0
4/17/2014,21,,,6,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,5,15,0,5,20,0
4/17/2014,21,,,7,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,5,20,0
4/17/2014,21,,,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,5,20,0
4/17/2014,21,,,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,5,20,0
4/17/2014,21,,,10,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,25,0,5,20,0
4/17/2014,21,,,11,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,20,0
4/17/2014,21,,,12,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,20,0
4/17/2014,21,,,13,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,5,20,0
4/17/2014,21,,,14,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,5,20,0
4/17/2014,21,,,15,0,0,0,3,0,15,0,0,3,0,0,0,0,0,0,0,3,20,0,5,20,0
4/17/2014,21,,,mean,0.0,0.6,0.0,0.8,0.0,16.5,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,18.7,0.0,5.0,20.0,0.0
4/17/2014,21,,,median,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,0,5,20,0
4/17/2014,21,,,min,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,20,0
4/17/2014,21,,,max,0,3,0,3,0,30,3,0,3,0,0,0,0,0,0,0,15,35,0,5,20,0
4/17/2014,21,,,frequency,0,20,0,27,0,100,13,0,13,0,0,0,0,0,0,0,33,100,0,100,100,0
4/3/2014,22,38,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4/3/2014,22,,,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,22,,,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2014,23,92,73,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,15,0,0,0
4/3/2014,23,,,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,0,0,0
4/3/2014,23,,,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,0,0,0
4/3/2014,23,,,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,15,0,0,0
4/3/2014,23,,,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,0,0,0
4/3/2014,23,,,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,0,0,0
4/3/2014,23,,,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,0,0
4/3/2014,23,,,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,0,0,0
4/3/2014,23,,,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0
4/3/2014,23,,,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,0,0,0
4/3/2014,23,,,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,0,0,0
4/3/2014,23,,,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0
4/3/2014,23,,,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,0,0,0
4/3/2014,23,,,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,0,0,0
4/3/2014,23,,,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,0,0,0
4/3/2014,23,,,mean,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,15.0,0.0,0.0,0.0
4/3/2014,23,,,median,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,0,0,0
4/3/2014,23,,,min,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0
4/3/2014,23,,,max,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,0,0,0
4/3/2014,23,,,frequency,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0
4/2/2014,24A,85,80,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0
4/2/2014,24A,,,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,mean,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,20.0,0.0,0.0,0.0
4/2/2014,24A,,,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,min,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0
4/2/2014,24A,,,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24A,,,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0
4/2/2014,24B,95,65,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,mean,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.0,0.0,0.0,0.0
4/2/2014,24B,,,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,min,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0,0
4/2/2014,24B,,,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0
4/2/2014,24C,108,70,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,mean,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0
4/2/2014,24C,,,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,min,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0
4/2/2014,24C,,,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0
4/3/2014,25A,110,36,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100
4/3/2014,25A,,,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100
4/3/2014,25A,,,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100
4/3/2014,25A,,,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,100
4/3/2014,25A,,,5,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,100
4/3/2014,25A,,,6,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,100
4/3/2014,25A,,,7,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,100
4/3/2014,25A,,,8,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100
4/3/2014,25A,,,9,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,100
4/3/2014,25A,,,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100
4/3/2014,25A,,,11,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,100
4/3/2014,25A,,,12,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100
4/3/2014,25A,,,13,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,100
4/3/2014,25A,,,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2014,25A,,,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2014,25A,,,mean,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,100.0
4/3/2014,25A,,,median,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,100
4/3/2014,25A,,,min,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100
4/3/2014,25A,,,max,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,100
4/3/2014,25A,,,frequency,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,87
4/3/2014,25B,123,20,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,100
4/3/2014,25B,,,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100
4/3/2014,25B,,,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,100
4/3/2014,25B,,,4,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,100
4/3/2014,25B,,,5,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,100
4/3/2014,25B,,,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100
4/3/2014,25B,,,7,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100
