SAV percent cover,,water,sed,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Thalassia
Date,Site #,Depth,depth,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,Canopy height,Canopy height,Canopy height
12/9/2013,25A,,,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12/9/2013,25A,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2013,25A,,,mean,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0
12/9/2013,25A,,,median,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25A,,,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2013,25A,,,max,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
12/9/2013,25A,,,frequency,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0
12/9/2013,25B,142,26,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12/9/2013,25B,,,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12/9/2013,25B,,,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
12/9/2013,25B,,,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25B,,,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12/9/2013,25B,,,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
12/9/2013,25B,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2013,25B,,,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
12/9/2013,25B,,,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
12/9/2013,25B,,,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
12/9/2013,25B,,,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25B,,,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25B,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2013,25B,,,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12/9/2013,25B,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2013,25B,,,mean,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0
12/9/2013,25B,,,median,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25B,,,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2013,25B,,,max,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
12/9/2013,25B,,,frequency,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0
12/9/2013,25C,150,27,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12/9/2013,25C,,,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25C,,,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25C,,,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12/9/2013,25C,,,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25C,,,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25C,,,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25C,,,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25C,,,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
12/9/2013,25C,,,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25C,,,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25C,,,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12/9/2013,25C,,,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12/9/2013,25C,,,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25C,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2013,25C,,,mean,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
12/9/2013,25C,,,median,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
12/9/2013,25C,,,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2013,25C,,,max,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
12/9/2013,25C,,,frequency,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0
12/4/2013,31A,82,112,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,0,0
12/4/2013,31A,82,112,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50,0,0
12/4/2013,31A,82,112,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50,0,0
12/4/2013,31A,82,112,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,50,0,0
12/4/2013,31A,82,112,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,50,0,0
12/4/2013,31A,82,112,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0
12/4/2013,31A,82,112,mean,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,50.0,0.0,0.0
12/4/2013,31A,82,112,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,min,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0
12/4/2013,31A,82,112,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
12/4/2013,31A,82,112,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
12/4/2013,31B,97,87,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,35,0,0
12/4/2013,31B,97,87,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,35,0,0
12/4/2013,31B,97,87,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,0,0
12/4/2013,31B,97,87,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,0,0
12/4/2013,31B,97,87,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,35,0,0
12/4/2013,31B,97,87,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,35,0,0
12/4/2013,31B,97,87,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,35,0,0
12/4/2013,31B,97,87,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,31B,97,87,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,31B,97,87,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,31B,97,87,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,31B,97,87,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,35,0,0
12/4/2013,31B,97,87,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,31B,97,87,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,31B,97,87,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,0,0
12/4/2013,31B,97,87,mean,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3,35.0,0.0,0.0
12/4/2013,31B,97,87,median,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,0,0
12/4/2013,31B,97,87,min,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,35,0,0
12/4/2013,31B,97,87,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,31B,97,87,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
12/4/2013,31C,90,89,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,70,0,0
12/4/2013,31C,90,89,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,0,0
12/4/2013,31C,90,89,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70,0,0
12/4/2013,31C,90,89,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,mean,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,70.0,0.0,0.0
12/4/2013,31C,90,89,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,min,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,0,0
12/4/2013,31C,90,89,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0
12/4/2013,31C,90,89,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
12/4/2013,34A,79,80,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,5,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,0,0
12/4/2013,34A,79,80,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0
12/4/2013,34A,79,80,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0
12/4/2013,34A,79,80,9,80,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,0,0
12/4/2013,34A,79,80,10,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,11,100,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,13,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,40,0,0
12/4/2013,34A,79,80,14,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,0,0
12/4/2013,34A,79,80,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,mean,83.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,40.0,0.0,0.0
12/4/2013,34A,79,80,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,min,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0
12/4/2013,34A,79,80,max,100,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
12/4/2013,34A,79,80,frequency,100,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
12/4/2013,34B,90,80,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,34B,90,80,2,55,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,65,35,0,0
12/4/2013,34B,90,80,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,34B,90,80,4,80,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80,35,0,0
12/4/2013,34B,90,80,5,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0
12/4/2013,34B,90,80,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,35,0,0
12/4/2013,34B,90,80,7,80,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,85,35,0,0
12/4/2013,34B,90,80,8,85,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,34B,90,80,9,60,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,80,35,0,0
12/4/2013,34B,90,80,10,30,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35,0,0
12/4/2013,34B,90,80,11,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,0,0
12/4/2013,34B,90,80,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,34B,90,80,13,95,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,34B,90,80,14,70,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,0,0
12/4/2013,34B,90,80,15,85,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,95,35,0,0
12/4/2013,34B,90,80,mean,74.3,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3,35.0,0.0,0.0
12/4/2013,34B,90,80,median,80,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35,0,0
12/4/2013,34B,90,80,min,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0
12/4/2013,34B,90,80,max,100,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,0,0
12/4/2013,34B,90,80,frequency,100,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
12/4/2013,34C,90,80,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,0,0
12/4/2013,34C,90,80,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,30,0,0
12/4/2013,34C,90,80,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,9,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,13,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,0,0
12/4/2013,34C,90,80,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,30,0,0
12/4/2013,34C,90,80,mean,91.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,30.0,0.0,0.0
12/4/2013,34C,90,80,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,min,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,0,0
12/4/2013,34C,90,80,max,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
12/4/2013,34C,90,80,frequency,100,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
NA,37,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,min,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,max,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,37,,,frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,min,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,max,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,40,,,frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,41,,,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
