SAV percent cover,,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Thalassia,Ruppia
Date,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,Canopy height,Canopy height,Canopy height,Canopy height
8/6/2013,24,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110,0,0,
8/6/2013,24,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110,0,0,
8/6/2013,24,mean,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,110.0,0.0,0.0,
8/6/2013,24,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110,0,0,
8/6/2013,24,min,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110,0,0,
8/6/2013,24,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110,0,0,
8/6/2013,24,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,
8/6/2013,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,2,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,0,0,
8/6/2013,25,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,
8/6/2013,25,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,
8/6/2013,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,
8/6/2013,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,9,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,0,0,
8/6/2013,25,10,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,0,0,
8/6/2013,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,mean,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.0,0.0,0.0,
8/6/2013,25,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
8/6/2013,25,max,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,
8/6/2013,25,frequency,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,0,0,
8/6/2013,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,26,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,50,0,0,
8/6/2013,26,3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,50,0,0,
8/6/2013,26,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,
8/6/2013,26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,
8/6/2013,26,6,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,50,0,0,
8/6/2013,26,7,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,50,0,0,
8/6/2013,26,8,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,50,0,0,
8/6/2013,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,26,15,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,50,0,0,
8/6/2013,26,mean,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,50.0,0.0,0.0,
8/6/2013,26,median,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,0,0,
8/6/2013,26,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,26,max,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,
8/6/2013,26,frequency,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,100,0,0,
8/6/2013,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8/6/2013,27,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,27,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,28,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,mean,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,70.0,0.0,0.0,
8/6/2013,28,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,min,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,
8/6/2013,28,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,
8/6/2013,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8/6/2013,29,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,29,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8/6/2013,30,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,30,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,31,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,60,0,0,
8/6/2013,31,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,60,0,0,
8/6/2013,31,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,60,0,0,
8/6/2013,31,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,0,0,
8/6/2013,31,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,0,0,
8/6/2013,31,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,60,0,0,
8/6/2013,31,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,60,0,0,
8/6/2013,31,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,60,0,0,
8/6/2013,31,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0,
8/6/2013,31,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0,0,
8/6/2013,31,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,60,0,0,
8/6/2013,31,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,
8/6/2013,31,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0,
8/6/2013,31,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0,
8/6/2013,31,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0,
8/6/2013,31,mean,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,60.0,0.0,0.0,
8/6/2013,31,median,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,60,0,0,
8/6/2013,31,min,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,0,0,
8/6/2013,31,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0,
8/6/2013,31,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,
8/6/2013,32,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0,
8/6/2013,32,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,
8/6/2013,32,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0,
8/6/2013,32,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,25,0,0,
8/6/2013,32,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,25,0,0,
8/6/2013,32,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0,
8/6/2013,32,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0,
8/6/2013,32,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,0,0,
8/6/2013,32,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0,
8/6/2013,32,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0,
8/6/2013,32,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,25,0,0,
8/6/2013,32,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0,
8/6/2013,32,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,
8/6/2013,32,14,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0,
8/6/2013,32,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,
8/6/2013,32,mean,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,25.0,0.0,0.0,
8/6/2013,32,median,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0,
8/6/2013,32,min,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,
8/6/2013,32,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0,
8/6/2013,32,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,
8/6/2013,33,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,
8/6/2013,33,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,0,0,
8/6/2013,33,3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,10,0,0,
8/6/2013,33,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,
8/6/2013,33,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,
8/6/2013,33,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,
8/6/2013,33,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,
8/6/2013,33,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,
8/6/2013,33,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,
8/6/2013,33,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,
8/6/2013,33,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,
8/6/2013,33,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0,0,
8/6/2013,33,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0,
8/6/2013,33,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,0,0,
8/6/2013,33,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,
8/6/2013,33,mean,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,10.0,0.0,0.0,
8/6/2013,33,median,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,
8/6/2013,33,min,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,
8/6/2013,33,max,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,0,0,
8/6/2013,33,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,
8/6/2013,34,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0,
8/6/2013,34,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,0,0,
8/6/2013,34,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,40,0,0,
8/6/2013,34,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,0,0,
8/6/2013,34,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,0,0,
8/6/2013,34,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,40,0,0,
8/6/2013,34,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,40,0,0,
8/6/2013,34,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,
8/6/2013,34,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,40,0,0,
8/6/2013,34,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,0,0,
8/6/2013,34,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,0,0,
8/6/2013,34,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,
8/6/2013,34,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,0,0,
8/6/2013,34,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,0,0,
8/6/2013,34,15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,0,0,
8/6/2013,34,mean,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,40.0,0.0,0.0,
8/6/2013,34,median,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,40,0,0,
8/6/2013,34,min,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,
8/6/2013,34,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0,
8/6/2013,34,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,
8/6/2013,35,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,0,0,
8/6/2013,35,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,40,0,0,
8/6/2013,35,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,0,0,
8/6/2013,35,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,0,0,
8/6/2013,35,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,40,0,0,
8/6/2013,35,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0,
8/6/2013,35,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0,
8/6/2013,35,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0,
8/6/2013,35,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,0,0,
8/6/2013,35,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,0,0,
8/6/2013,35,11,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,40,0,0,
8/6/2013,35,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0,
8/6/2013,35,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,0,0,
8/6/2013,35,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0,
8/6/2013,35,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0,
8/6/2013,35,mean,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,40.0,0.0,0.0,
8/6/2013,35,median,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,0,0,
8/6/2013,35,min,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,0,0,
8/6/2013,35,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0,
8/6/2013,35,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,
NA,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
