SAV percent cover,water,sed,,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Thalassia
Date,Depth,depth,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,Canopy height,Canopy height,Canopy height
1/21/2015,,,25B,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25B,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/21/2015,,,25B,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25B,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25B,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25B,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,140,23,25C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/21/2015,,,25C,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,25C,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,145,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/21/2015,,,27,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,,,27,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2015,145,30,28,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
1/21/2015,,,28,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,mean,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0
1/21/2015,,,28,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,min,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/21/2015,,,28,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
1/21/2015,,,28,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7,0,0
1/22/2015,105,40,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/22/2015,,,29,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,29,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,90,52,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/22/2015,,,30,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,30,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,75,100,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/22/2015,,,31,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,31,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,50,120,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/22/2015,,,32,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,,,32,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2015,80,85,33,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,mean,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1/22/2015,,,33,median,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,min,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,max,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1/22/2015,,,33,frequency,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/22/2015,80,75,34,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,11,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,12,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,13,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,14,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,mean,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1/22/2015,,,34,median,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,min,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,max,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,34,frequency,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1/22/2015,80,80,35,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,11,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,12,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,13,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,14,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,mean,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1/22/2015,,,35,median,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,min,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,max,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1/22/2015,,,35,frequency,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
,,,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,37,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,37,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,40,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,40,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
