SAV percent cover,,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Ruppia,,
Date,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,Canopy height,Canopy height,Canopy height,,
5/10/2011,25,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,25,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,25,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,25,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/10/2011,26,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,
5/10/2011,26,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,,
5/10/2011,26,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,
5/10/2011,26,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,
5/10/2011,26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,
5/10/2011,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,26,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,
5/10/2011,26,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,
5/10/2011,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,26,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,
5/10/2011,26,mean,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,,
5/10/2011,26,median,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,
5/10/2011,26,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,26,max,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,,
5/10/2011,26,frequency,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0
5/10/2011,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5/10/2011,27,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,27,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/10/2011,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5/10/2011,28,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/10/2011,28,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/9/2011,29,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,67,,
5/9/2011,29,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,67,,
5/9/2011,29,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,67,,
5/9/2011,29,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,67,,
5/9/2011,29,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,67,,
5/9/2011,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,67,,
5/9/2011,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,mean,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,26.8,,
5/9/2011,29,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,29,max,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,67,,
5/9/2011,29,frequency,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0
5/9/2011,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,,
5/9/2011,30,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,,
5/9/2011,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,mean,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,,
5/9/2011,30,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5/9/2011,30,max,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,,
5/9/2011,30,frequency,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
5/9/2011,31,1,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,45,,
5/9/2011,31,2,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,45,0,45,,
5/9/2011,31,3,100,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,45,,
5/9/2011,31,4,15,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,45,0,45,,
5/9/2011,31,5,100,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,45,,
5/9/2011,31,6,100,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,45,,
5/9/2011,31,7,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,45,,
5/9/2011,31,8,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,45,,
5/9/2011,31,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,45,0,45,,
5/9/2011,31,10,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,45,,
5/9/2011,31,11,100,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,45,,
5/9/2011,31,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,45,0,45,,
5/9/2011,31,13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,45,0,45,,
5/9/2011,31,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,0,45,,
5/9/2011,31,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,0,45,,
5/9/2011,31,mean,77.3,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,45.0,0.0,45.0,,
5/9/2011,31,median,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,45,,
5/9/2011,31,min,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,0,45,,
5/9/2011,31,max,100,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,45,,
5/9/2011,31,frequency,100,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0
Tooshallow,32,1,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,2,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,3,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,4,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,5,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,6,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,7,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,8,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,9,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,10,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,11,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,12,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,13,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,14,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,15,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,mean,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,median,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,min,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,max,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,32,frequency,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,1,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,2,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,3,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,4,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,5,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,6,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,7,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,8,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,9,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,10,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,11,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,12,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,13,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,14,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,15,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,mean,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,median,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,min,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,max,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,33,frequency,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,1,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,2,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,3,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,4,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,5,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,6,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,7,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,8,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,9,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,10,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,11,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,12,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,13,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,14,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,15,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,mean,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,median,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,min,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,max,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,34,frequency,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,1,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,2,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,3,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,4,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,5,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,6,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,7,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,8,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,9,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,10,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,11,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,12,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,13,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,14,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,15,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,mean,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,median,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,min,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,max,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,35,frequency,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,1,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,2,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,3,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,4,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,5,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,6,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,7,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,8,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,9,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,10,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,11,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,12,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,13,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,14,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,15,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,mean,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,median,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,min,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,max,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,36,frequency,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,1,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,2,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,3,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,4,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,5,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,6,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,7,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,8,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,9,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,10,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,11,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,12,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,13,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,14,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,15,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,mean,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,median,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,min,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,max,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,37,frequency,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,1,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,2,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,3,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,4,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,5,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,6,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,7,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,8,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,9,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,10,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,11,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,12,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,13,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,14,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,15,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,mean,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,median,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,min,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,max,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,38,frequency,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,1,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,2,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,3,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,4,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,5,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,6,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,7,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,8,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,9,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,10,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,11,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,12,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,13,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,14,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,15,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,mean,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,median,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,min,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,max,,,,,,,,,,,,,,,,,,,,,,,
Tooshallow,39,frequency,,,,,,,,,,,,,,,,,,,,,,,
5/24/2011,40,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,27,0,,
5/24/2011,40,2,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,27,0,,
5/24/2011,40,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,27,0,,
5/24/2011,40,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,27,0,,
5/24/2011,40,5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,27,0,,
5/24/2011,40,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,27,0,,
5/24/2011,40,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,27,0,,
5/24/2011,40,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,27,0,,
5/24/2011,40,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,27,0,,
5/24/2011,40,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,27,0,,
5/24/2011,40,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,27,0,,
5/24/2011,40,12,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,27,0,,
5/24/2011,40,13,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,27,0,,
5/24/2011,40,14,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,27,0,,
5/24/2011,40,15,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,27,0,,
5/24/2011,40,mean,0.0,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,0.0,27.0,0.0,,
5/24/2011,40,median,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,27,0,,
5/24/2011,40,min,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,27,0,,
5/24/2011,40,max,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,27,0,,
5/24/2011,40,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
5/24/2011,41,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,23,0,,
