SAV percent cover,,,,,,,,,,,,,,,,,,,,,,
Date,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,substrate,Notes
04/07/09,28,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,28,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,28,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,28,mean,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,28,median,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,28,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,28,max,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,28,frequency,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,29,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,29,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,29,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,29,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,29,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,30,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,30,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,30,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,30,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,30,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,31,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
04/07/09,31,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
04/07/09,31,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
04/07/09,31,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
04/07/09,31,5,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,mud,
04/07/09,31,6,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
04/07/09,31,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
04/07/09,31,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,mud,
04/07/09,31,9,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
04/07/09,31,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mud,
04/07/09,31,11,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mud,
04/07/09,31,12,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,mud,
04/07/09,31,13,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
04/07/09,31,14,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,mud,
04/07/09,31,15,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,mud,
04/07/09,31,mean,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,
04/07/09,31,median,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,
04/07/09,31,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,
04/07/09,31,max,15,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,
04/07/09,31,frequency,80,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
04/07/09,32,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
04/07/09,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,32,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
04/07/09,32,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
04/07/09,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mud,
04/07/09,32,7,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
04/07/09,32,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,mud,
04/07/09,32,9,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,mud,
04/07/09,32,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,mud,
04/07/09,32,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,mud,
04/07/09,32,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
04/07/09,32,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
04/07/09,32,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mud,
04/07/09,32,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
04/07/09,32,mean,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,
04/07/09,32,median,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,
04/07/09,32,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
04/07/09,32,max,55,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,,
04/07/09,32,frequency,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,,
04/07/09,33,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
04/07/09,33,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
04/07/09,33,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,mud,
04/07/09,33,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
04/07/09,33,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,mud,
04/07/09,33,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,mud,
04/07/09,33,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
04/07/09,33,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
04/07/09,33,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
04/07/09,33,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
04/07/09,33,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
04/07/09,33,12,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,mud,
04/07/09,33,13,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
04/07/09,33,14,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
04/07/09,33,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
04/07/09,33,mean,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,,
04/07/09,33,median,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,,
04/07/09,33,min,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,,
04/07/09,33,max,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,,
04/07/09,33,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
04/07/09,34,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,mud,
04/07/09,34,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
04/07/09,34,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
04/07/09,34,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,34,mean,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,,
04/07/09,34,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
04/07/09,34,min,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,,
04/07/09,34,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
04/07/09,34,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
04/07/09,35,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
04/07/09,35,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
04/07/09,35,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
04/07/09,35,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
04/07/09,35,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
04/07/09,35,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
04/07/09,35,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
04/07/09,35,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
04/07/09,35,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
04/07/09,35,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
04/07/09,35,11,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
04/07/09,35,12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,mud,
04/07/09,35,13,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
04/07/09,35,14,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
04/07/09,35,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
04/07/09,35,mean,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,,
04/07/09,35,median,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,,
04/07/09,35,min,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,,
04/07/09,35,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
04/07/09,35,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,36,mean,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,36,median,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,36,min,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,36,max,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,36,frequency,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,#DIV/0!,#DIV/0!,not done,,
04/13/09,37,1,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,mud,
04/13/09,37,2,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,mud,
04/13/09,37,3,0,20,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,35,mud,
04/13/09,37,4,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,mud,
04/13/09,37,5,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,70,mud,
04/13/09,37,6,0,15,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,60,mud,
04/13/09,37,7,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,mud,
04/13/09,37,8,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
04/13/09,37,9,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,35,mud,
04/13/09,37,10,0,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,50,mud,
04/13/09,37,11,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,30,mud,
04/13/09,37,12,0,15,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,60,mud,
04/13/09,37,13,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
04/13/09,37,14,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,mud,
04/13/09,37,15,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,mud,
04/13/09,37,mean,0,19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,
04/13/09,37,median,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,,
04/13/09,37,min,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,,
04/13/09,37,max,0,30,0,60,3,0,0,0,0,0,0,0,0,0,0,0,0,70,,
04/13/09,37,frequency,0,100,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,100,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,38,mean,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,38,median,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,38,min,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,38,max,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,38,frequency,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,#DIV/0!,#DIV/0!,not done,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,Too shallow,,,,,,,,,,,,,,,,0,0,,,
Too shallow,39,mean,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,39,median,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,39,min,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,39,max,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,0,0,not done,,
Too shallow,39,frequency,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,not done,#DIV/0!,#DIV/0!,not done,,
04/13/09,40,1,0,35,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,mud,
04/13/09,40,2,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mud,
04/13/09,40,3,0,20,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,mud,
04/13/09,40,4,0,20,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,mud,
04/13/09,40,5,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,mud,
04/13/09,40,6,0,20,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,45,mud,
04/13/09,40,7,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,35,mud,
04/13/09,40,8,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,mud,
04/13/09,40,9,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
04/13/09,40,10,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,40,mud,
04/13/09,40,11,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,50,mud,
04/13/09,40,12,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,mud,
04/13/09,40,13,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
04/13/09,40,14,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,mud,
04/13/09,40,15,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
04/13/09,40,mean,0,21,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,
04/13/09,40,median,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,,
04/13/09,40,min,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,
04/13/09,40,max,0,35,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,
04/13/09,40,frequency,0,100,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
04/13/09,41,1,0,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,mud,
04/13/09,41,2,0,35,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,mud,
04/13/09,41,3,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,50,mud,
04/13/09,41,4,0,35,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,mud,
04/13/09,41,5,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,mud,
04/13/09,41,6,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,mud,
04/13/09,41,7,0,35,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,50,mud,
04/13/09,41,8,0,40,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,50,mud,
04/13/09,41,9,0,45,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,55,mud,
04/13/09,41,10,0,35,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,55,mud,
04/13/09,41,11,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,55,mud,
04/13/09,41,12,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,mud,
04/13/09,41,13,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,70,mud,
04/13/09,41,14,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,55,mud,
04/13/09,41,15,0,40,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,60,mud,
04/13/09,41,mean,0,36,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,
04/13/09,41,median,0,35,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,
04/13/09,41,min,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,
04/13/09,41,max,0,45,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,70,,
04/13/09,41,frequency,0,100,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
,,,,,,,,,,,,,,,,,,,,,,
Site means,,,,,,,,,,,,,,,,,,,,,,
04/01/09,1,mean,0,0,0,1.4,2.2,0,0,0,0,0,0,0,0,0,0,,,2.6,,
04/01/09,2,mean,0,0,0,2,0.8,0,0,0,0,0,0,0,0,0,0,,,2.6,,
04/01/09,3,mean,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,,,0.4,,
04/01/09,4,mean,4.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.133333333,,
04/01/09,5,mean,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,94,,
04/01/09,6,mean,0.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.8,,
04/01/09,7,mean,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,99,,
04/01/09,8,mean,51.06666667,0,0,0.933333333,0,0,0,0,0,0,0,0,0,0,0,,,51.06666667,,
04/01/09,9,mean,14.33333333,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,,,14.53333333,,
04/01/09,10,mean,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,
04/01/09,11,mean,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/01/09,12,mean,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,16.66666667,,
04/01/09,13,mean,4.133333333,2.2,0,6.666666667,0,0,0,0,0,0,0,0,0,0,0,,,8.4,,
04/01/09,14,mean,0,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6.333333333,,
04/01/09,15,mean,0,24.66666667,0,48.33333333,1.2,0,0,0,0,0,0,0,0,0,0,,,72.66666667,,
